LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,PC,Percentage,0,Units,,,0.224969623,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,PC,Percentage,0,Units,,,0.63991763,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,PC,Percentage,0,Units,,,0.124969851,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,PC,Percentage,0,Units,,,1.026306211,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,PC,Percentage,0,Units,,,1.830261281,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,PC,Percentage,0,Units,,,0.075136797,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,PC,Percentage,0,Units,,,-0.001542748,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,PC,Percentage,0,Units,,,1.283200119,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,PC,Percentage,0,Units,,,1.088090662,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,PC,Percentage,0,Units,,,-1.256319267,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,PC,Percentage,0,Units,,,0.049849371,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,PC,Percentage,0,Units,,,-0.182774693,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,PC,Percentage,0,Units,,,0.313374242,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,PC,Percentage,0,Units,,,-0.825860896,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,PC,Percentage,0,Units,,,-0.879584476,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,PC,Percentage,0,Units,,,0.064436484,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,PC,Percentage,0,Units,,,0.053296856,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,PC,Percentage,0,Units,,,1.951199379,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,PC,Percentage,0,Units,,,-1.062944211,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,PC,Percentage,0,Units,,,-2.481573927,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,PC,Percentage,0,Units,,,2.807364447,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,PC,Percentage,0,Units,,,0.093489293,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,PC,Percentage,0,Units,,,-0.413364255,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,PC,Percentage,0,Units,,,1.611186177,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,PC,Percentage,0,Units,,,0.051628957,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,PC,Percentage,0,Units,,,2.169562689,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,PC,Percentage,0,Units,,,0.235779328,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,PC,Percentage,0,Units,,,-1.449446349,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,PC,Percentage,0,Units,,,0.817188264,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,PC,Percentage,0,Units,,,0.150658854,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,PC,Percentage,0,Units,,,0.72239575,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,PC,Percentage,0,Units,,,0.980851387,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,PC,Percentage,0,Units,,,-0.177167386,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,PC,Percentage,0,Units,,,0.520767442,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,PC,Percentage,0,Units,,,0.739044724,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,PC,Percentage,0,Units,,,0.420328575,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,PC,Percentage,0,Units,,,1.222571395,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,,,-0.256806313,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,,,0.530101068,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,,,1.171764506,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,,,-0.878139249,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,,,0.904253069,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,-0.662270168,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,-0.862141742,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,2.370012407,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,0.678287633,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,0.745438835,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,0.73194985,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,-0.208739703,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,0.454499614,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,0.210937147,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,0.688098695,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,0.013862447,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,-0.061478136,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,0.15960594,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,-0.050586039,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,1.669737255,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-1.502753858,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-4.663954097,,
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,4.605174619,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,PC,Percentage,0,Units,,,1.807777639,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,PC,Percentage,0,Units,,,3.560395607,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,PC,Percentage,0,Units,,,-0.147743818,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,PC,Percentage,0,Units,,,2.958149615,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,PC,Percentage,0,Units,,,2.194461665,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,PC,Percentage,0,Units,,,0.870042188,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,PC,Percentage,0,Units,,,-4.057902252,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,PC,Percentage,0,Units,,,7.209747185,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,PC,Percentage,0,Units,,,1.372437293,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,PC,Percentage,0,Units,,,-0.257992545,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,PC,Percentage,0,Units,,,1.676095171,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,PC,Percentage,0,Units,,,2.775282726,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,PC,Percentage,0,Units,,,-0.26703525,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,PC,Percentage,0,Units,,,0.84374342,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,PC,Percentage,0,Units,,,0.211847916,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,PC,Percentage,0,Units,,,0.589076321,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,PC,Percentage,0,Units,,,2.321261136,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,PC,Percentage,0,Units,,,2.212660579,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,PC,Percentage,0,Units,,,1.953617885,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,PC,Percentage,0,Units,,,-0.34101237,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,PC,Percentage,0,Units,,,1.204586278,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,PC,Percentage,0,Units,,,0.387264859,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,PC,Percentage,0,Units,,,2.932070792,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,PC,Percentage,0,Units,,,-1.348318242,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,PC,Percentage,0,Units,,,-0.453097614,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,PC,Percentage,0,Units,,,0.782958944,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,PC,Percentage,0,Units,,,0.295684016,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,PC,Percentage,0,Units,,,0.21147968,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,PC,Percentage,0,Units,,,0.904449922,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,PC,Percentage,0,Units,,,1.232654691,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,PC,Percentage,0,Units,,,0.094288457,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,PC,Percentage,0,Units,,,0.349507404,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,PC,Percentage,0,Units,,,2.096764782,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,PC,Percentage,0,Units,,,1.113591404,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,PC,Percentage,0,Units,,,0.280051055,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,PC,Percentage,0,Units,,,2.987196635,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,PC,Percentage,0,Units,,,0.809350148,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,PC,Percentage,0,Units,,,-0.503663694,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,PC,Percentage,0,Units,,,1.060157799,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,PC,Percentage,0,Units,,,1.101866487,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,PC,Percentage,0,Units,,,0.147367172,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,PC,Percentage,0,Units,,,1.932607128,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,PC,Percentage,0,Units,,,1.839384036,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,PC,Percentage,0,Units,,,1.503311376,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,PC,Percentage,0,Units,,,2.299785333,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,PC,Percentage,0,Units,,,1.651056625,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,PC,Percentage,0,Units,,,-1.49865553,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,PC,Percentage,0,Units,,,4.589930726,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,PC,Percentage,0,Units,,,1.139790239,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,PC,Percentage,0,Units,,,1.697165278,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,PC,Percentage,0,Units,,,1.343466225,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,PC,Percentage,0,Units,,,1.917675233,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,PC,Percentage,0,Units,,,0.243101354,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,PC,Percentage,0,Units,,,-0.336520728,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,PC,Percentage,0,Units,,,0.404864195,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,PC,Percentage,0,Units,,,1.578664927,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,PC,Percentage,0,Units,,,0.046202567,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,PC,Percentage,0,Units,,,0.578382876,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,PC,Percentage,0,Units,,,2.396610112,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,PC,Percentage,0,Units,,,-0.422655816,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,PC,Percentage,0,Units,,,1.526154929,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,PC,Percentage,0,Units,,,1.318813019,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,PC,Percentage,0,Units,,,0.97751773,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,PC,Percentage,0,Units,,,1.127615132,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,PC,Percentage,0,Units,,,1.335290433,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,PC,Percentage,0,Units,,,1.288636906,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,PC,Percentage,0,Units,,,0.633515305,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,PC,Percentage,0,Units,,,0.068124359,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,PC,Percentage,0,Units,,,-0.244645419,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,PC,Percentage,0,Units,,,0.438828291,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,PC,Percentage,0,Units,,,-0.527257275,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,PC,Percentage,0,Units,,,0.073475439,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,PC,Percentage,0,Units,,,1.077390084,,
POL,Poland,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,PC,Percentage,0,Units,,,0.757406744,,
